city,stateID,state,county,zipcode,cityID
Springfield,KY,Kentucky,Washington,40069,1840015225
Springfield,KY,Kentucky,Washington,40061,1840015225
Moorefield,WV,West Virginia,Hardy,26836,1840005904
New Bremen,OH,Ohio,Auglaize,45869,1840012071
Weed,CA,California,Siskiyou,96094,1840021319
Eatonville,WA,Washington,Pierce,98328,1840021131
Graymoor-Devondale,KY,Kentucky,Jefferson,40222,1840013205
Cherryvale,SC,South Carolina,Sumter,29154,1840013667
Mars Hill,NC,North Carolina,Madison,28754,1840016210
Fords Prairie,WA,Washington,Lewis,98531,1840017377
Croom,MD,Maryland,Prince George's,20613,1840024543
Croom,MD,Maryland,Prince George's,20772,1840024543
Croom,MD,Maryland,Prince George's,20775,1840024543
Ithaca,MI,Michigan,Gratiot,48847,1840002880
Voorheesville,NY,New York,Albany,12186,1840004493
Taft,TX,Texas,San Patricio,78390,1840022252
Manistique,MI,Michigan,Schoolcraft,49854,1840001966
Saylorville,IA,Iowa,Polk,50023,1840004800
Saylorville,IA,Iowa,Polk,50313,1840004800
Warren AFB,WY,Wyoming,Laramie,82001,1840074698
Warren AFB,WY,Wyoming,Laramie,82005,1840074698
Lake Helen,FL,Florida,Volusia,32744,1840015079
Albion,IN,Indiana,Noble,46701,1840010252
Park View,IA,Iowa,Scott,52748,1840004813
Stockton University,NJ,New Jersey,Atlantic,08240,1840143264
Quarryville,PA,Pennsylvania,Lancaster,17566,1840003726
K. I. Sawyer,MI,Michigan,Marquette,49841,1840031758
Norway,MI,Michigan,Dickinson,49870,1840001990
Caledonia,MN,Minnesota,Houston,55921,1840006833
Mondovi,WI,Wisconsin,Buffalo,54755,1840002381
Pembroke,NC,North Carolina,Robeson,28372,1840016541
Dodge Center,MN,Minnesota,Dodge,55927,1840006808
New Palestine,IN,Indiana,Hancock,46163,1840009527
Inwood,WV,West Virginia,Berkeley,25428,1840005740
Inwood,WV,West Virginia,Berkeley,25413,1840005740
Inwood,WV,West Virginia,Berkeley,25420,1840005740
Lakeside Park,KY,Kentucky,Kenton,41017,1840014269
Sibley,IA,Iowa,Osceola,51249,1840009029
Statham,GA,Georgia,Barrow,30666,1840015622
East Norwich,NY,New York,Nassau,11732,1840005237
East Norwich,NY,New York,Nassau,11771,1840005237
Edneyville,NC,North Carolina,Henderson,28792,1840024954
Edneyville,NC,North Carolina,Henderson,28727,1840024954
Wilburton,OK,Oklahoma,Latimer,74578,1840021832
Huntingtown,MD,Maryland,Calvert,20639,1840006147
Fiskdale,MA,Massachusetts,Worcester,01518,1840003148
Fiskdale,MA,Massachusetts,Worcester,01566,1840003148
Almont,MI,Michigan,Lapeer,48003,1840010065
Lake Success,NY,New York,Nassau,11042,1840005300
Lake Success,NY,New York,Nassau,11020,1840005300
Clayton,NM,New Mexico,Union,88415,1840022631
Big Sky,MT,Montana,Gallatin,59730,1840017393
Big Sky,MT,Montana,Gallatin,59716,1840017393
Bellows Falls,VT,Vermont,Windham,05101,1840004334
Greenville,DE,Delaware,New Castle,19807,1840005572
Donalsonville,GA,Georgia,Seminole,39845,1840014997
Crownpoint,NM,New Mexico,McKinley,87313,1840017763
Ross,OH,Ohio,Butler,45014,1840005748
Ross,OH,Ohio,Butler,45013,1840005748
Ross,OH,Ohio,Butler,45061,1840005748
Petersburg,WV,West Virginia,Grant,26847,1840005861
St. Helen,MI,Michigan,Roscommon,48656,1840004093
Davis,OK,Oklahoma,Murray,73030,1840019256
South Hutchinson,KS,Kansas,Reno,67505,1840009762
South Hutchinson,KS,Kansas,Reno,67504,1840009762
Marietta,OK,Oklahoma,Love,73448,1840020561
Barranquitas,PR,Puerto Rico,Barranquitas,00794,1630035619
Kewaunee,WI,Wisconsin,Kewaunee,54216,1840002364
Uvalde Estates,TX,Texas,Uvalde,78801,1840019660
Bicknell,IN,Indiana,Knox,47512,1840007437
Sage,CA,California,Riverside,92544,1840131284
Sage,CA,California,Riverside,92543,1840131284
Federalsburg,MD,Maryland,Caroline,21632,1840005933
Emmitsburg,MD,Maryland,Frederick,21727,1840005708
Montgomery City,MO,Missouri,Montgomery,63361,1840008553
West Brattleboro,VT,Vermont,Windham,05301,1840002941
White Mountain Lake,AZ,Arizona,Navajo,85912,1840022587
White Mountain Lake,AZ,Arizona,Navajo,85901,1840022587
North Pole,AK,Alaska,Fairbanks North Star,99705,1840023464
Fairfield Harbour,NC,North Carolina,Craven,28560,1840013076
Moline Acres,MO,Missouri,St. Louis,63136,1840008595
Moline Acres,MO,Missouri,St. Louis,63137,1840008595
Cape May,NJ,New Jersey,Cape May,08204,1840001594
Fairfax,IA,Iowa,Linn,52228,1840008098
Rancho Viejo,TX,Texas,Cameron,78575,1840022262
Bath,PA,Pennsylvania,Northampton,18014,1840000967
Poplarville,MS,Mississippi,Pearl River,39470,1840015003
Delta,OH,Ohio,Fulton,43515,1840011511
Marengo,IA,Iowa,Iowa,52301,1840008154
Sharpes,FL,Florida,Brevard,32959,1840014075
Sharpes,FL,Florida,Brevard,32927,1840014075
Sharpes,FL,Florida,Brevard,32926,1840014075
Chappaqua,NY,New York,Westchester,10514,1840004916
Follansbee,WV,West Virginia,Brooke,26037,1840005477
Shady Shores,TX,Texas,Denton,76208,1840022992
Quail Ridge,FL,Florida,Pasco,34610,1840039089
Lena,IL,Illinois,Stephenson,61048,1840011111
Towanda,PA,Pennsylvania,Bradford,18848,1840000520
Premont,TX,Texas,Jim Wells,78375,1840021009
Burley,WA,Washington,Kitsap,98359,1840023793
Burley,WA,Washington,Kitsap,98367,1840023793
Burley,WA,Washington,Kitsap,98322,1840023793
Hartley,CA,California,Solano,95688,1840024675
Longtown,OK,Oklahoma,Pittsburg,74425,1840034462
Longtown,OK,Oklahoma,Pittsburg,74432,1840034462
Longtown,OK,Oklahoma,Pittsburg,74462,1840034462
La Paloma,TX,Texas,Cameron,78586,1840018325
Narragansett Pier,RI,Rhode Island,Washington,02882,1840003366
Narragansett Pier,RI,Rhode Island,Washington,02880,1840003366
Beechwood,MI,Michigan,Ottawa,49424,1840004346
Reed Creek,GA,Georgia,Hart,30643,1840013613
Manchester,PA,Pennsylvania,York,17345,1840001455
Cottonwood,CA,California,Kern,93307,1840153160
Naples,UT,Utah,Uintah,84078,1840020160
Holly Hills,CO,Colorado,Arapahoe,80222,1840028590
Verona,MS,Mississippi,Lee,38801,1840015562
Verona,MS,Mississippi,Lee,38879,1840015562
Owensville,MO,Missouri,Gasconade,65066,1840009641
Clarion,IA,Iowa,Wright,50525,1840006904
Clarion,IA,Iowa,Wright,50526,1840006904
Colfax,WA,Washington,Whitman,99111,1840018458
Kingston Springs,TN,Tennessee,Cheatham,37082,1840016090
Goldstream,AK,Alaska,Fairbanks North Star,99709,1840075196
Goldstream,AK,Alaska,Fairbanks North Star,99708,1840075196
West Simsbury,CT,Connecticut,Capitol,06092,1840003270
West Simsbury,CT,Connecticut,Capitol,06070,1840003270
Newmanstown,PA,Pennsylvania,Lebanon,17073,1840005428
Albany,MN,Minnesota,Stearns,56307,1840006683
Paramount-Long Meadow,MD,Maryland,Washington,21742,1840073650
McLeansboro,IL,Illinois,Hamilton,62859,1840008671
Knob Noster,MO,Missouri,Johnson,65336,1840008577
Harveys Lake,PA,Pennsylvania,Luzerne,18618,1840000752
Harveys Lake,PA,Pennsylvania,Luzerne,18612,1840000752
Munsey Park,NY,New York,Nassau,11030,1840005311
Hamburg,AR,Arkansas,Ashley,71646,1840013772
Turner,OR,Oregon,Marion,97392,1840021229
Grundy Center,IA,Iowa,Grundy,50638,1840006965
Cutchogue,NY,New York,Suffolk,11935,1840005033
Bon Secour,AL,Alabama,Baldwin,36511,1840027557
Bon Secour,AL,Alabama,Baldwin,36535,1840027557
Fayette,MO,Missouri,Howard,65248,1840008517
Arcanum,OH,Ohio,Darke,45304,1840012245
Tainter Lake,WI,Wisconsin,Dunn,54751,1840004024
Tainter Lake,WI,Wisconsin,Dunn,54730,1840004024
Weedpatch,CA,California,Kern,93307,1840019144
Weedpatch,CA,California,Kern,93241,1840019144
Spring Lake,NJ,New Jersey,Monmouth,07762,1840001366
Seymour,TX,Texas,Baylor,76380,1840021980
Irvine,KY,Kentucky,Estill,40336,1840014344
Ferris,TX,Texas,Ellis,75146,1840020755
Ferris,TX,Texas,Ellis,75125,1840020755
Osceola,WI,Wisconsin,Polk,54020,1840002057
North Yelm,WA,Washington,Thurston,98597,1840037880
Licking,MO,Missouri,Texas,65542,1840009892
Madrid,IA,Iowa,Boone,50156,1840009168
West Grove,PA,Pennsylvania,Chester,19390,1840001437
Savanna,IL,Illinois,Carroll,61074,1840009180
Lagrange,IN,Indiana,LaGrange,46761,1840013851
Eddyville,KY,Kentucky,Lyon,42038,1840013267
Centreville,AL,Alabama,Bibb,35042,1840007089
Philipsburg,PA,Pennsylvania,Centre,16866,1840000827
Lake Cassidy,WA,Washington,Snohomish,98258,1840041959
Lake Cassidy,WA,Washington,Snohomish,98270,1840041959
Pennington,NJ,New Jersey,Mercer,08534,1840001382
Burlington,OH,Ohio,Lawrence,45680,1840006140
New Tazewell,TN,Tennessee,Claiborne,37825,1840016022
New Tazewell,TN,Tennessee,Claiborne,37824,1840016022
Union,MS,Mississippi,Newton,39365,1840016989
Greensboro,MD,Maryland,Caroline,21639,1840005935
Hurlburt Field,FL,Florida,Okaloosa,32544,1840152947
Hurlburt Field,FL,Florida,Okaloosa,32547,1840152947
Lincoln Beach,OR,Oregon,Lincoln,97341,1840018591
Lincoln Beach,OR,Oregon,Lincoln,97367,1840018591
Lincoln Beach,OR,Oregon,Lincoln,97388,1840018591
Carthage,NC,North Carolina,Moore,28327,1840016355
One Loudoun,VA,Virginia,Loudoun,20147,1840148744
Walworth,WI,Wisconsin,Walworth,53184,1840002475
Sleepy Hollow,CA,California,Marin,94960,1840140381
Eufaula,OK,Oklahoma,McIntosh,74432,1840020434
Pemberton Heights,NJ,New Jersey,Burlington,08068,1840005519
Choccolocco,AL,Alabama,Calhoun,36207,1840022930
Choccolocco,AL,Alabama,Calhoun,36254,1840022930
Mangum,OK,Oklahoma,Greer,73554,1840020466
Jacksboro,TN,Tennessee,Campbell,37757,1840016023
Honeoye Falls,NY,New York,Monroe,14472,1840004282
Summit,MS,Mississippi,Pike,39666,1840017116
Barnesville,MN,Minnesota,Clay,56514,1840006634
Milton,WV,West Virginia,Cabell,25541,1840006212
Milton,WV,West Virginia,Cabell,25510,1840006212
Rossmoor,NJ,New Jersey,Middlesex,08831,1840033485
Pine Lawn,MO,Missouri,St. Louis,63121,1840009768
Pine Lawn,MO,Missouri,St. Louis,63120,1840009768
Inverness,CO,Colorado,Arapahoe,80112,1840028591
Seagraves,TX,Texas,Gaines,79359,1840022060
Weimar,TX,Texas,Colorado,78962,1840022211
Keego Harbor,MI,Michigan,Oakland,48320,1840002446
Cokato,MN,Minnesota,Wright,55321,1840006705
Maugansville,MD,Maryland,Washington,21767,1840005608
Maugansville,MD,Maryland,Washington,21740,1840005608
Heritage Lake,IN,Indiana,Putnam,46128,1840026610
Heritage Lake,IN,Indiana,Putnam,46121,1840026610
Marietta,PA,Pennsylvania,Lancaster,17547,1840003721
Hallam,PA,Pennsylvania,York,17406,1840001449
New Cordell,OK,Oklahoma,Washita,73632,1840037403
Wernersville,PA,Pennsylvania,Berks,19565,1840001193
Seward,AK,Alaska,Kenai Peninsula,99664,1840023423
Rothsville,PA,Pennsylvania,Lancaster,17543,1840005490
Filer,ID,Idaho,Twin Falls,83328,1840020080
Stepping Stone,CO,Colorado,Douglas,80134,1840148647
Polk City,FL,Florida,Polk,33868,1840017242
White River Junction,VT,Vermont,Windsor,05001,1840004162
White River Junction,VT,Vermont,Windsor,05009,1840004162
Plainsboro Center,NJ,New Jersey,Middlesex,08536,1840033473
Windsor,VA,Virginia,Isle of Wight,23487,1840006488
St. Clair,PA,Pennsylvania,Schuylkill,17970,1840002777
St. Clair,PA,Pennsylvania,Schuylkill,17901,1840002777
Galena,KS,Kansas,Cherokee,66739,1840001716
Lodi,OH,Ohio,Medina,44254,1840011712
Honaunau-Napoopoo,HI,Hawaii,Hawaii,96704,1840075010
Honaunau-Napoopoo,HI,Hawaii,Hawaii,96726,1840075010
Riverton,NJ,New Jersey,Burlington,08077,1840001478
Riverton,NJ,New Jersey,Burlington,08076,1840001478
Dayton,WA,Washington,Columbia,99328,1840018486
Lockport,LA,Louisiana,Lafourche,70374,1840017216
New Madrid,MO,Missouri,New Madrid,63869,1840008803
Bonifay,FL,Florida,Holmes,32425,1840013924
McCormick,SC,South Carolina,McCormick,29899,1840016751
McCormick,SC,South Carolina,McCormick,29835,1840016751
Centerville,IN,Indiana,Wayne,47330,1840009494
Erwinville,LA,Louisiana,West Baton Rouge,70767,1840026009
Morton,PA,Pennsylvania,Delaware,19070,1840000704
Eglin AFB,FL,Florida,Okaloosa,32542,1840073828
Kulpmont,PA,Pennsylvania,Northumberland,17834,1840000842
Chatfield,MN,Minnesota,Fillmore,55923,1840006837
Rising Sun,MD,Maryland,Cecil,21911,1840005642
Riverdale,CA,California,Fresno,93656,1840018942
Evansville,WY,Wyoming,Natrona,82636,1840021290
Evansville,WY,Wyoming,Natrona,82609,1840021290
Lincoln,AR,Arkansas,Washington,72744,1840015335
Edcouch,TX,Texas,Hidalgo,78538,1840021019
Middlefield,OH,Ohio,Geauga,44062,1840011516
Olga,FL,Florida,Lee,33920,1840028841
Olga,FL,Florida,Lee,33905,1840028841
Springfield,GA,Georgia,Effingham,31329,1840015803
Abbeville,GA,Georgia,Wilcox,31001,1840013845
Monterey,TN,Tennessee,Putnam,38574,1840016108
North Crossett,AR,Arkansas,Ashley,71635,1840013771
Villalba,PR,Puerto Rico,Villalba,00766,1630023667
Capitanejo,PR,Puerto Rico,Juana Díaz,00715,1630035462
Capitanejo,PR,Puerto Rico,Juana Díaz,00795,1630035462
Thomaston,NY,New York,Nassau,11021,1840005329
North Kingsville,OH,Ohio,Ashtabula,44068,1840003338
North Kingsville,OH,Ohio,Ashtabula,44030,1840003338
North Kingsville,OH,Ohio,Ashtabula,44004,1840003338
Ridgeway,AK,Alaska,Kenai Peninsula,99611,1840023687
Ridgeway,AK,Alaska,Kenai Peninsula,99669,1840023687
Stroud,OK,Oklahoma,Lincoln,74079,1840021709
Stroud,OK,Oklahoma,Lincoln,74028,1840021709
Pleasant Valley,MO,Missouri,Clay,64068,1840009606
Santa Claus,IN,Indiana,Spencer,47523,1840010826
Santa Claus,IN,Indiana,Spencer,47579,1840010826
Iona,ID,Idaho,Bonneville,83427,1840018645
Iona,ID,Idaho,Bonneville,83401,1840018645
Eagle Point,AL,Alabama,Shelby,35242,1840144721
Fennimore,WI,Wisconsin,Grant,53809,1840002968
Butler,IN,Indiana,DeKalb,46721,1840007099
South Nyack,NY,New York,Rockland,10960,1840004985
Keasbey,NJ,New Jersey,Middlesex,08832,1840080924
Fayetteville,PA,Pennsylvania,Franklin,17222,1840005495
De Leon Springs,FL,Florida,Volusia,32720,1840013118
De Leon Springs,FL,Florida,Volusia,32130,1840013118
Goldsby,OK,Oklahoma,McClain,73093,1840021810
Goldsby,OK,Oklahoma,McClain,73072,1840021810
University Park,NM,New Mexico,Doña Ana,88001,1840019415
University Park,NM,New Mexico,Doña Ana,88003,1840019415
Hillsboro,KS,Kansas,Marion,67063,1840001661
Brogden,NC,North Carolina,Wayne,28333,1840013431
Aromas,CA,California,San Benito,95004,1840017680
Panhandle,TX,Texas,Carson,79068,1840022745
Warsaw,NC,North Carolina,Duplin,28398,1840016472
Hamilton,IL,Illinois,Hancock,62379,1840007220
Hamilton,IL,Illinois,Hancock,62341,1840007220
Belmont,PA,Pennsylvania,Cambria,15904,1840005378
Jefferson,MD,Maryland,Frederick,21755,1840024451
Santa Rosa,NM,New Mexico,Guadalupe,88435,1840021821
Pepperdine University,CA,California,Los Angeles,90263,1840146803
Pepperdine University,CA,California,Los Angeles,90265,1840146803
Paden City,WV,West Virginia,Wetzel,26159,1840005671
Piedmont,MO,Missouri,Wayne,63957,1840009916
Hawthorne,NV,Nevada,Mineral,89415,1840017564
Homer,LA,Louisiana,Claiborne,71040,1840016937
Denver,NC,North Carolina,Lincoln,28037,1840024951
Romoland,CA,California,Riverside,92585,1840019289
Tipton,MO,Missouri,Moniteau,65081,1840010724
Imperial,PA,Pennsylvania,Allegheny,15126,1840026477
Burns,OR,Oregon,Harney,97720,1840018632
Morgantown,KY,Kentucky,Butler,42261,1840014380
Lineville,AL,Alabama,Clay,36266,1840008076
Canton,MO,Missouri,Lewis,63435,1840007258
New Richmond,OH,Ohio,Clermont,45157,1840012709
West Dennis,MA,Massachusetts,Barnstable,02670,1840003244
West Dennis,MA,Massachusetts,Barnstable,02660,1840003244
Roseau,MN,Minnesota,Roseau,56751,1840008814
Forsyth,MO,Missouri,Taney,65653,1840008806
Lake Heritage,PA,Pennsylvania,Adams,17325,1840035412
Angwin,CA,California,Napa,94508,1840017570
Highlands,CA,California,San Mateo,94402,1840028379
Norton,KS,Kansas,Norton,67654,1840003767
Balcones Heights,TX,Texas,Bexar,78201,1840019654
Balcones Heights,TX,Texas,Bexar,78213,1840019654
Hallettsville,TX,Texas,Lavaca,77964,1840020967
Lake Kiowa,TX,Texas,Cooke,76240,1840017998
Luverne,AL,Alabama,Crenshaw,36049,1840004042
Refugio,TX,Texas,Refugio,78377,1840022248
Townsend,DE,Delaware,New Castle,19734,1840005584
North Seekonk,MA,Massachusetts,Bristol,02771,1840031243
Pageland,SC,South Carolina,Chesterfield,29728,1840016584
Arcola,IL,Illinois,Douglas,61910,1840007310
Essex Village,CT,Connecticut,Lower Connecticut River Valley,06426,1840073295
Arcadia,LA,Louisiana,Bienville,71001,1840015805
Heyworth,IL,Illinois,McLean,61745,1840011973
Hampton,SC,South Carolina,Hampton,29924,1840016927
The Plains,OH,Ohio,Athens,45701,1840005755
The Plains,OH,Ohio,Athens,45780,1840005755
Whetstone,AZ,Arizona,Cochise,85616,1840027991
Mohave Valley,AZ,Arizona,Mohave,86440,1840019745
Hypoluxo,FL,Florida,Palm Beach,33462,1840017253
Venetian Village,IL,Illinois,Lake,60046,1840006972
Pajaro,CA,California,Monterey,95076,1840019019
Thermopolis,WY,Wyoming,Hot Springs,82443,1840022353
Bayview,CA,California,Humboldt,95503,1840017484
Merrimac,VA,Virginia,Montgomery,24060,1840037349
Frazier Park,CA,California,Kern,93225,1840017818
Dora,AL,Alabama,Walker,35130,1840005829
Dora,AL,Alabama,Walker,35062,1840005829
Vassar,MI,Michigan,Tuscola,48768,1840002686
East Newark,NJ,New Jersey,Hudson,07029,1840003596
Rose Hills,CA,California,Los Angeles,90601,1840075983
Sunray,TX,Texas,Moore,79086,1840021704
Bay Pines,FL,Florida,Pinellas,33708,1840014141
Bay Pines,FL,Florida,Pinellas,33744,1840014141
Graceville,FL,Florida,Jackson,32440,1840013906
Montana City,MT,Montana,Jefferson,59634,1840018491
Montana City,MT,Montana,Jefferson,59635,1840018491
Cajah's Mountain,NC,North Carolina,Caldwell,28645,1840033010
Mascot,TN,Tennessee,Knox,37924,1840013374
Mascot,TN,Tennessee,Knox,37806,1840013374
Peaceful Valley,WA,Washington,Whatcom,98266,1840037896
New Town,ND,North Dakota,Mountrail,58763,1840000067
Loíza,PR,Puerto Rico,Loíza,00772,1630035508
Cumberland,WI,Wisconsin,Barron,54829,1840002072
Lakeview Estates,GA,Georgia,Rockdale,30012,1840029280
Desert Aire,WA,Washington,Grant,99349,1840037611
Sacaton,AZ,Arizona,Pinal,85147,1840019361
Russell Springs,KY,Kentucky,Russell,42642,1840014391
West Ishpeming,MI,Michigan,Marquette,49849,1840007674
Belleville,WI,Wisconsin,Dane,53508,1840002906
Van,TX,Texas,Van Zandt,75790,1840022068
Westmoreland,TN,Tennessee,Sumner,37186,1840016015
Sandusky,MI,Michigan,Sanilac,48471,1840002698
Springdale,SC,South Carolina,Lexington,29170,1840017969
Casa Conejo,CA,California,Ventura,91320,1840017912
Concordia,NJ,New Jersey,Middlesex,08831,1840005412
Waynesville,OH,Ohio,Warren,45068,1840012617
Highspire,PA,Pennsylvania,Dauphin,17034,1840001289
Channel Islands Beach,CA,California,Ventura,93035,1840028360
Rainier,WA,Washington,Thurston,98576,1840021147
White Sulphur Springs,WV,West Virginia,Greenbrier,24986,1840006287
Cave City,KY,Kentucky,Barren,42127,1840014394
Horseheads North,NY,New York,Chemung,14845,1840073692
Piedra Aguza,PR,Puerto Rico,Juana Díaz,00795,1630027034
Swedesboro,NJ,New Jersey,Gloucester,08085,1840001524
Eminence,KY,Kentucky,Henry,40019,1840013187
Louisville,GA,Georgia,Jefferson,30434,1840015735
Woodbury,TN,Tennessee,Cannon,37190,1840016243
East Lansdowne,PA,Pennsylvania,Delaware,19050,1840000696
Fairview,OK,Oklahoma,Major,73737,1840020377
Wisconsin Dells,WI,Wisconsin,Columbia,53965,1840002703
Aberdeen Proving Ground,MD,Maryland,Harford,21005,1840073583
Perezville,TX,Texas,Hidalgo,78572,1840025180
Overton,TX,Texas,Rusk,75684,1840020770
Allendale,SC,South Carolina,Allendale,29810,1840015758
Avilla,IN,Indiana,Noble,46710,1840010253
Sands Point,NY,New York,Nassau,11050,1840005325
Brisas del Campanero,PR,Puerto Rico,Toa Baja,00949,1630141959
Deep River Center,CT,Connecticut,Lower Connecticut River Valley,06417,1840073290
La Fayette,AL,Alabama,Chambers,36862,1840008339
Graysville,AL,Alabama,Jefferson,35117,1840003493
Graysville,AL,Alabama,Jefferson,35073,1840003493
Harrisburg,AR,Arkansas,Poinsett,72432,1840013426
Elm Springs,AR,Arkansas,Washington,72762,1840013366
Elm Springs,AR,Arkansas,Washington,72728,1840013366
Tompkinsville,KY,Kentucky,Monroe,42167,1840015272
Glen Rose,TX,Texas,Somervell,76043,1840020782
Glen Rose,TX,Texas,Somervell,76077,1840020782
Davis Junction,IL,Illinois,Ogle,61020,1840011235
Hickman,NE,Nebraska,Lancaster,68372,1840007168
Sorgho,KY,Kentucky,Daviess,42301,1840060588
Foley,MN,Minnesota,Benton,56329,1840007776
Oakbrook Terrace,IL,Illinois,DuPage,60181,1840008144
Sewaren,NJ,New Jersey,Middlesex,07077,1840005422
Sheridan,IL,Illinois,LaSalle,60551,1840011540
Tilton,IL,Illinois,Vermilion,61834,1840012188
Tilton,IL,Illinois,Vermilion,61833,1840012188
Tilton,IL,Illinois,Vermilion,61832,1840012188
Edwards AFB,CA,California,Kern,93523,1840073911
Edwards AFB,CA,California,Kern,93524,1840073911
Brinkley,AR,Arkansas,Monroe,72021,1840013541
Fulton,KY,Kentucky,Fulton,42041,1840013296
Vinton,TX,Texas,El Paso,79821,1840023112
Missouri Valley,IA,Iowa,Harrison,51555,1840008151
Newtown,OH,Ohio,Hamilton,45244,1840001608
Ocean Grove,MA,Massachusetts,Bristol,02777,1840004734
Herald Harbor,MD,Maryland,Anne Arundel,21032,1840005918
Edgewood,FL,Florida,Orange,32806,1840014099
Edgewood,FL,Florida,Orange,32809,1840014099
Edgewood,FL,Florida,Orange,32839,1840014099
Myrtle Point,OR,Oregon,Coos,97458,1840020056
Plumsteadville,PA,Pennsylvania,Bucks,18902,1840026488
Plumsteadville,PA,Pennsylvania,Bucks,18947,1840026488
Plumsteadville,PA,Pennsylvania,Bucks,18949,1840026488
Angola,NY,New York,Erie,14006,1840004395
Green Park,MO,Missouri,St. Louis,63123,1840008589
Round Lake Heights,IL,Illinois,Lake,60073,1840011172
Bloomfield,IA,Iowa,Davis,52537,1840001002
Stigler,OK,Oklahoma,Haskell,74462,1840021790
Pioneer Village,KY,Kentucky,Bullitt,40229,1840014323
Pioneer Village,KY,Kentucky,Bullitt,40165,1840014323
Bel-Ridge,MO,Missouri,St. Louis,63114,1840012816
Bel-Ridge,MO,Missouri,St. Louis,63121,1840012816
Bel-Ridge,MO,Missouri,St. Louis,63134,1840012816
Pine Ridge,SC,South Carolina,Lexington,29053,1840035828
Pine Ridge,SC,South Carolina,Lexington,29172,1840035828
Pine Ridge,SC,South Carolina,Lexington,29228,1840035828
Luxemburg,WI,Wisconsin,Kewaunee,54217,1840002366
Alderton,WA,Washington,Pierce,98390,1840037523
Alderton,WA,Washington,Pierce,98391,1840037523
Alderton,WA,Washington,Pierce,98374,1840037523
Alderton,WA,Washington,Pierce,98372,1840037523
Palmer,TX,Texas,Ellis,75152,1840023052
Timberline-Fernwood,AZ,Arizona,Coconino,86004,1840153141
Cecil-Bishop,PA,Pennsylvania,Washington,15317,1840035078
Cecil-Bishop,PA,Pennsylvania,Washington,15057,1840035078
Cecil-Bishop,PA,Pennsylvania,Washington,15321,1840035078
Trenton,IL,Illinois,Clinton,62293,1840010764
Alturas,CA,California,Modoc,96101,1840018708
Cohasset,MN,Minnesota,Itasca,55721,1840006610
Lake Wazeecha,WI,Wisconsin,Wood,54494,1840004085
Cannon AFB,NM,New Mexico,Curry,88101,1840073903
Cannon AFB,NM,New Mexico,Curry,88103,1840073903
Slippery Rock University,PA,Pennsylvania,Butler,16057,1840043348
Agua Dulce,TX,Texas,El Paso,79928,1840142999
Plainfield Village,CT,Connecticut,Northeastern Connecticut,06374,1840073306
Sissonville,WV,West Virginia,Kanawha,25320,1840006195
Sissonville,WV,West Virginia,Kanawha,25312,1840006195
Munsons Corners,NY,New York,Cortland,13045,1840004496
Schulenburg,TX,Texas,Fayette,78956,1840022206
Lochsloy,WA,Washington,Snohomish,98258,1840037500
Potala Pastillo,PR,Puerto Rico,Juana Díaz,00795,1630023579
Island Walk,FL,Florida,Collier,34119,1840038939
East Tawas,MI,Michigan,Iosco,48730,1840002517
South Bloomfield,OH,Ohio,Pickaway,43103,1840012558
Jarrettsville,MD,Maryland,Harford,21084,1840005664
Dayton,OR,Oregon,Yamhill,97114,1840018574
Madison,IL,Illinois,Madison,62048,1840009716
Madison,IL,Illinois,Madison,62040,1840009716
Madison,IL,Illinois,Madison,62060,1840009716
Grifton,NC,North Carolina,Pitt,28530,1840016277
Bells,TN,Tennessee,Crockett,38006,1840013394
Hoisington,KS,Kansas,Barton,67544,1840001657
St. Henry,OH,Ohio,Mercer,45883,1840012003
Lomira,WI,Wisconsin,Dodge,53048,1840002740
Pine Ridge at Crestwood,NJ,New Jersey,Ocean,08759,1840033484
Freer,TX,Texas,Duval,78357,1840021007
Dublin,VA,Virginia,Pulaski,24084,1840006468
Hawarden,IA,Iowa,Sioux,51023,1840006871
Marquette Heights,IL,Illinois,Tazewell,61554,1840008328
Hartford,KY,Kentucky,Ohio,42347,1840013231
Jemison,AL,Alabama,Chilton,35085,1840014862
Weatogue,CT,Connecticut,Capitol,06070,1840003268
Weatogue,CT,Connecticut,Capitol,06089,1840003268
Floydada,TX,Texas,Floyd,79235,1840020535
Hennessey,OK,Oklahoma,Kingfisher,73742,1840021680
Pleasureville,PA,Pennsylvania,York,17406,1840035157
Devola,OH,Ohio,Washington,45750,1840005728
Westport Village,CT,Connecticut,Western Connecticut,06880,1840153083
Westport Village,CT,Connecticut,Western Connecticut,06889,1840153083
Colonial Heights,TN,Tennessee,Sullivan,37663,1840013063
Decherd,TN,Tennessee,Franklin,37398,1840014601
Decherd,TN,Tennessee,Franklin,37324,1840014601
Stanton,TX,Texas,Martin,79782,1840022090
Liberty,NC,North Carolina,Randolph,27298,1840016252
Lovettsville,VA,Virginia,Loudoun,20180,1840005873
North Lakeport,CA,California,Lake,95453,1840037120
Biggs,CA,California,Butte,95917,1840018779
East Sonora,CA,California,Tuolumne,95370,1840017599
Wentworth,NC,North Carolina,Rockingham,27320,1840016056
Evendale,OH,Ohio,Hamilton,45215,1840003817
Evendale,OH,Ohio,Hamilton,45241,1840003817
Red Hill,PA,Pennsylvania,Montgomery,18076,1840001374
LaGrange,OH,Ohio,Lorain,44050,1840034279
Washington Park,IL,Illinois,St. Clair,62204,1840012881
